Date,Time,Source IP Address,Destination IP Address,Source Port,Destination Port
29-Jan,10:55:15,192.168.17.24,192.168.10.60,138,138
29-Jan,10:58:20,192.168.17.24,192.168.9.51,138,138
29-Jan,10:58:20,192.168.17.24,192.168.10.60,138,138
29-Jan,10:58:20,192.168.17.24,192.168.9.51,138,138
29-Jan,10:58:20,192.168.17.24,192.168.10.60,138,138
29-Jan,11:01:19,192.168.17.24,192.168.9.51,138,138
29-Jan,11:01:19,192.168.17.24,192.168.10.60,138,138
29-Jan,11:01:19,192.168.17.24,192.168.9.51,138,138
29-Jan,11:01:19,192.168.17.24,192.168.10.60,138,138
29-Jan,11:04:15,192.168.17.24,192.168.9.51,138,138
29-Jan,11:04:15,192.168.17.24,192.168.10.60,138,138
29-Jan,11:04:15,192.168.17.24,192.168.9.51,138,138
29-Jan,11:04:15,192.168.17.24,192.168.10.60,138,138
29-Jan,11:07:16,192.168.17.24,192.168.9.51,138,138
29-Jan,11:07:16,192.168.17.24,192.168.10.60,138,138
29-Jan,11:07:16,192.168.17.24,192.168.9.51,138,138
29-Jan,11:07:16,192.168.17.24,192.168.10.60,138,138
29-Jan,11:10:34,192.168.17.24,192.168.9.51,138,138
29-Jan,11:10:34,192.168.17.24,192.168.10.60,138,138
29-Jan,11:10:34,192.168.17.24,192.168.9.51,138,138
29-Jan,11:10:34,192.168.17.24,192.168.10.60,138,138
29-Jan,11:13:34,192.168.17.24,192.168.9.51,138,138
29-Jan,11:13:34,192.168.17.24,192.168.10.60,138,138
29-Jan,11:13:34,192.168.17.24,192.168.9.51,138,138
29-Jan,11:13:34,192.168.17.24,192.168.10.60,138,138
29-Jan,11:16:28,192.168.17.24,192.168.9.51,138,138
29-Jan,11:16:28,192.168.17.24,192.168.10.60,138,138
29-Jan,11:16:28,192.168.17.24,192.168.9.51,138,138
29-Jan,11:16:28,192.168.17.24,192.168.10.60,138,138
29-Jan,11:19:30,192.168.17.24,192.168.9.51,138,138
29-Jan,11:19:30,192.168.17.24,192.168.10.60,138,138
29-Jan,11:19:30,192.168.17.24,192.168.9.51,138,138
29-Jan,11:19:30,192.168.17.24,192.168.10.60,138,138
29-Jan,11:22:48,192.168.17.24,192.168.9.51,138,138
29-Jan,11:22:48,192.168.17.24,192.168.10.60,138,138
29-Jan,11:22:48,192.168.17.24,192.168.9.51,138,138
29-Jan,11:22:48,192.168.17.24,192.168.10.60,138,138
29-Jan,11:25:48,192.168.17.24,192.168.9.51,138,138
29-Jan,11:25:48,192.168.17.24,192.168.10.60,138,138
29-Jan,11:25:48,192.168.17.24,192.168.9.51,138,138
29-Jan,11:25:48,192.168.17.24,192.168.10.60,138,138
29-Jan,11:28:42,192.168.17.24,192.168.9.51,138,138
29-Jan,11:28:42,192.168.17.24,192.168.10.60,138,138
29-Jan,11:28:42,192.168.17.24,192.168.9.51,138,138
29-Jan,11:28:42,192.168.17.24,192.168.10.60,138,138
29-Jan,11:31:44,192.168.17.24,192.168.9.51,138,138
29-Jan,11:31:44,192.168.17.24,192.168.10.60,138,138
29-Jan,11:31:44,192.168.17.24,192.168.9.51,138,138
29-Jan,11:31:44,192.168.17.24,192.168.10.60,138,138
29-Jan,11:35:02,192.168.17.24,192.168.9.51,138,138
29-Jan,11:35:02,192.168.17.24,192.168.10.60,138,138
29-Jan,11:35:02,192.168.17.24,192.168.9.51,138,138
29-Jan,11:35:02,192.168.17.24,192.168.10.60,138,138
29-Jan,11:38:02,192.168.17.24,192.168.9.51,138,138
29-Jan,11:38:02,192.168.17.24,192.168.10.60,138,138
29-Jan,11:38:02,192.168.17.24,192.168.9.51,138,138
29-Jan,11:38:02,192.168.17.24,192.168.10.60,138,138
29-Jan,11:40:58,192.168.17.24,192.168.9.51,138,138
29-Jan,11:40:58,192.168.17.24,192.168.10.60,138,138
29-Jan,11:40:58,192.168.17.24,192.168.9.51,138,138
29-Jan,11:40:58,192.168.17.24,192.168.10.60,138,138
29-Jan,11:43:58,192.168.17.24,192.168.9.51,138,138
29-Jan,11:43:58,192.168.17.24,192.168.10.60,138,138
29-Jan,11:43:58,192.168.17.24,192.168.9.51,138,138
29-Jan,11:43:58,192.168.17.24,192.168.10.60,138,138
29-Jan,11:47:16,192.168.17.24,192.168.9.51,138,138
29-Jan,11:47:16,192.168.17.24,192.168.10.60,138,138
29-Jan,11:47:16,192.168.17.24,192.168.9.51,138,138
29-Jan,11:47:16,192.168.17.24,192.168.10.60,138,138
29-Jan,11:50:14,192.168.17.24,192.168.9.51,138,138
29-Jan,11:50:14,192.168.17.24,192.168.10.60,138,138
29-Jan,11:50:14,192.168.17.24,192.168.9.51,138,138
29-Jan,11:50:14,192.168.17.24,192.168.10.60,138,138
29-Jan,11:53:12,192.168.17.24,192.168.9.51,138,138
29-Jan,11:53:12,192.168.17.24,192.168.10.60,138,138
29-Jan,11:53:12,192.168.17.24,192.168.9.51,138,138
29-Jan,11:53:12,192.168.17.24,192.168.10.60,138,138
29-Jan,11:56:12,192.168.17.24,192.168.9.51,138,138
29-Jan,11:56:12,192.168.17.24,192.168.10.60,138,138
29-Jan,11:56:12,192.168.17.24,192.168.9.51,138,138
29-Jan,11:56:12,192.168.17.24,192.168.10.60,138,138
29-Jan,11:59:30,192.168.17.24,192.168.9.51,138,138
29-Jan,11:59:30,192.168.17.24,192.168.10.60,138,138
29-Jan,11:59:30,192.168.17.24,192.168.9.51,138,138
29-Jan,11:59:30,192.168.17.24,192.168.10.60,138,138
29-Jan,12:02:30,192.168.17.24,192.168.9.51,138,138
29-Jan,12:02:30,192.168.17.24,192.168.10.60,138,138
29-Jan,12:02:30,192.168.17.24,192.168.9.51,138,138
29-Jan,12:02:30,192.168.17.24,192.168.10.60,138,138
29-Jan,12:05:26,192.168.17.24,192.168.9.51,138,138
29-Jan,12:05:26,192.168.17.24,192.168.10.60,138,138
29-Jan,12:05:26,192.168.17.24,192.168.9.51,138,138
29-Jan,12:05:26,192.168.17.24,192.168.10.60,138,138
29-Jan,12:08:26,192.168.17.24,192.168.9.51,138,138
29-Jan,12:08:26,192.168.17.24,192.168.10.60,138,138
29-Jan,12:08:26,192.168.17.24,192.168.9.51,138,138
29-Jan,12:08:26,192.168.17.24,192.168.10.60,138,138
29-Jan,12:11:44,192.168.17.24,192.168.9.51,138,138
29-Jan,12:11:44,192.168.17.24,192.168.10.60,138,138
29-Jan,12:11:44,192.168.17.24,192.168.9.51,138,138
29-Jan,12:11:44,192.168.17.24,192.168.10.60,138,138
29-Jan,12:14:43,192.168.17.24,192.168.9.51,138,138
29-Jan,12:14:43,192.168.17.24,192.168.10.60,138,138
29-Jan,12:14:43,192.168.17.24,192.168.9.51,138,138
29-Jan,12:14:43,192.168.17.24,192.168.10.60,138,138
29-Jan,12:17:40,192.168.17.24,192.168.9.51,138,138
29-Jan,12:17:40,192.168.17.24,192.168.10.60,138,138
29-Jan,12:17:40,192.168.17.24,192.168.9.51,138,138
29-Jan,12:17:40,192.168.17.24,192.168.10.60,138,138
29-Jan,12:20:40,192.168.17.24,192.168.9.51,138,138
29-Jan,12:20:40,192.168.17.24,192.168.10.60,138,138
29-Jan,12:20:40,192.168.17.24,192.168.9.51,138,138
29-Jan,12:20:40,192.168.17.24,192.168.10.60,138,138
29-Jan,12:23:57,192.168.17.24,192.168.9.51,138,138
29-Jan,12:23:57,192.168.17.24,192.168.10.60,138,138
29-Jan,12:23:57,192.168.17.24,192.168.9.51,138,138
29-Jan,12:23:57,192.168.17.24,192.168.10.60,138,138
29-Jan,12:26:57,192.168.17.24,192.168.9.51,138,138
29-Jan,12:26:57,192.168.17.24,192.168.10.60,138,138
29-Jan,12:26:57,192.168.17.24,192.168.9.51,138,138
29-Jan,12:26:57,192.168.17.24,192.168.10.60,138,138
29-Jan,12:29:52,192.168.17.24,192.168.9.51,138,138
29-Jan,12:29:52,192.168.17.24,192.168.10.60,138,138
29-Jan,12:29:52,192.168.17.24,192.168.9.51,138,138
29-Jan,12:29:52,192.168.17.24,192.168.10.60,138,138
29-Jan,12:32:53,192.168.17.24,192.168.9.51,138,138
29-Jan,12:32:53,192.168.17.24,192.168.10.60,138,138
29-Jan,12:32:53,192.168.17.24,192.168.9.51,138,138
29-Jan,12:32:53,192.168.17.24,192.168.10.60,138,138
29-Jan,12:36:02,192.168.17.24,192.168.9.51,138,138
29-Jan,12:36:02,192.168.17.24,192.168.10.60,138,138
29-Jan,12:36:02,192.168.17.24,192.168.9.51,138,138
29-Jan,12:36:02,192.168.17.24,192.168.10.60,138,138
29-Jan,12:39:05,192.168.17.24,192.168.9.51,138,138
29-Jan,12:39:05,192.168.17.24,192.168.10.60,138,138
29-Jan,12:39:05,192.168.17.24,192.168.9.51,138,138
29-Jan,12:39:05,192.168.17.24,192.168.10.60,138,138
29-Jan,12:42:01,192.168.17.24,192.168.9.51,138,138
29-Jan,12:42:01,192.168.17.24,192.168.10.60,138,138
29-Jan,12:42:01,192.168.17.24,192.168.9.51,138,138
29-Jan,12:42:01,192.168.17.24,192.168.10.60,138,138
29-Jan,12:45:01,192.168.17.24,192.168.9.51,138,138
29-Jan,12:45:01,192.168.17.24,192.168.10.60,138,138
29-Jan,12:45:01,192.168.17.24,192.168.9.51,138,138
29-Jan,12:45:01,192.168.17.24,192.168.10.60,138,138
29-Jan,12:48:01,192.168.17.24,192.168.9.51,138,138
29-Jan,12:48:01,192.168.17.24,192.168.10.60,138,138
29-Jan,12:48:01,192.168.17.24,192.168.9.51,138,138
29-Jan,12:48:01,192.168.17.24,192.168.10.60,138,138
29-Jan,12:51:20,192.168.17.24,192.168.9.51,138,138
29-Jan,12:51:20,192.168.17.24,192.168.10.60,138,138
29-Jan,12:51:20,192.168.17.24,192.168.9.51,138,138
29-Jan,12:51:20,192.168.17.24,192.168.10.60,138,138
29-Jan,12:54:20,192.168.17.24,192.168.9.51,138,138
29-Jan,12:54:20,192.168.17.24,192.168.10.60,138,138
29-Jan,12:54:20,192.168.17.24,192.168.9.51,138,138
29-Jan,12:54:20,192.168.17.24,192.168.10.60,138,138
29-Jan,12:57:15,192.168.17.24,192.168.9.51,138,138
29-Jan,12:57:15,192.168.17.24,192.168.10.60,138,138
29-Jan,12:57:15,192.168.17.24,192.168.9.51,138,138
29-Jan,12:57:15,192.168.17.24,192.168.10.60,138,138
29-Jan,13:00:15,192.168.17.24,192.168.9.51,138,138
29-Jan,13:00:15,192.168.17.24,192.168.10.60,138,138
29-Jan,13:00:15,192.168.17.24,192.168.9.51,138,138
29-Jan,13:00:15,192.168.17.24,192.168.10.60,138,138
29-Jan,13:03:34,192.168.17.24,192.168.9.51,138,138
29-Jan,13:03:34,192.168.17.24,192.168.10.60,138,138
29-Jan,13:03:34,192.168.17.24,192.168.9.51,138,138
29-Jan,13:03:34,192.168.17.24,192.168.10.60,138,138
29-Jan,13:06:34,192.168.17.24,192.168.9.51,138,138
29-Jan,13:06:34,192.168.17.24,192.168.10.60,138,138
29-Jan,13:06:34,192.168.17.24,192.168.9.51,138,138
29-Jan,13:06:34,192.168.17.24,192.168.10.60,138,138
29-Jan,13:09:29,192.168.17.24,192.168.9.51,138,138
29-Jan,13:09:29,192.168.17.24,192.168.10.60,138,138
29-Jan,13:09:29,192.168.17.24,192.168.9.51,138,138
29-Jan,13:09:29,192.168.17.24,192.168.10.60,138,138
29-Jan,13:12:30,192.168.17.24,192.168.9.51,138,138
29-Jan,13:12:30,192.168.17.24,192.168.10.60,138,138
29-Jan,13:12:30,192.168.17.24,192.168.9.51,138,138
29-Jan,13:12:30,192.168.17.24,192.168.10.60,138,138
29-Jan,13:15:48,192.168.17.24,192.168.9.51,138,138
29-Jan,13:15:48,192.168.17.24,192.168.10.60,138,138
29-Jan,13:15:48,192.168.17.24,192.168.9.51,138,138
29-Jan,13:15:48,192.168.17.24,192.168.10.60,138,138
29-Jan,13:18:48,192.168.17.24,192.168.9.51,138,138
29-Jan,13:18:48,192.168.17.24,192.168.10.60,138,138
29-Jan,13:18:48,192.168.17.24,192.168.9.51,138,138
29-Jan,13:18:48,192.168.17.24,192.168.10.60,138,138
29-Jan,13:21:43,192.168.17.24,192.168.9.51,138,138
29-Jan,13:21:43,192.168.17.24,192.168.10.60,138,138
29-Jan,13:21:43,192.168.17.24,192.168.9.51,138,138
29-Jan,13:21:43,192.168.17.24,192.168.10.60,138,138
29-Jan,13:24:44,192.168.17.24,192.168.9.51,138,138
29-Jan,13:24:44,192.168.17.24,192.168.10.60,138,138
29-Jan,13:24:44,192.168.17.24,192.168.9.51,138,138
29-Jan,13:24:44,192.168.17.24,192.168.10.60,138,138
29-Jan,13:28:02,192.168.17.24,192.168.9.51,138,138
29-Jan,13:28:02,192.168.17.24,192.168.10.60,138,138
29-Jan,13:28:02,192.168.17.24,192.168.9.51,138,138
29-Jan,13:28:02,192.168.17.24,192.168.10.60,138,138
29-Jan,13:31:02,192.168.17.24,192.168.9.51,138,138
29-Jan,13:31:02,192.168.17.24,192.168.10.60,138,138
29-Jan,13:31:02,192.168.17.24,192.168.9.51,138,138
29-Jan,13:31:02,192.168.17.24,192.168.10.60,138,138
29-Jan,13:33:57,192.168.17.24,192.168.9.51,138,138
29-Jan,13:33:57,192.168.17.24,192.168.10.60,138,138
29-Jan,13:33:57,192.168.17.24,192.168.9.51,138,138
29-Jan,13:33:57,192.168.17.24,192.168.10.60,138,138
29-Jan,13:36:58,192.168.17.24,192.168.9.51,138,138
29-Jan,13:36:58,192.168.17.24,192.168.10.60,138,138
29-Jan,13:36:58,192.168.17.24,192.168.9.51,138,138
29-Jan,13:36:58,192.168.17.24,192.168.10.60,138,138
29-Jan,13:40:10,192.168.17.24,192.168.9.51,138,138
29-Jan,13:40:10,192.168.17.24,192.168.10.60,138,138
29-Jan,13:40:10,192.168.17.24,192.168.9.51,138,138
29-Jan,13:40:10,192.168.17.24,192.168.10.60,138,138
29-Jan,13:43:16,192.168.17.24,192.168.9.51,138,138
29-Jan,13:43:16,192.168.17.24,192.168.10.60,138,138
29-Jan,13:43:16,192.168.17.24,192.168.9.51,138,138
29-Jan,13:43:16,192.168.17.24,192.168.10.60,138,138
29-Jan,13:46:11,192.168.17.24,192.168.9.51,138,138
29-Jan,13:46:11,192.168.17.24,192.168.10.60,138,138
29-Jan,13:46:11,192.168.17.24,192.168.9.51,138,138
29-Jan,13:46:11,192.168.17.24,192.168.10.60,138,138
29-Jan,13:49:12,192.168.17.24,192.168.9.51,138,138
29-Jan,13:49:12,192.168.17.24,192.168.10.60,138,138
29-Jan,13:49:12,192.168.17.24,192.168.9.51,138,138
29-Jan,13:49:12,192.168.17.24,192.168.10.60,138,138
29-Jan,13:52:30,192.168.17.24,192.168.9.51,138,138
29-Jan,13:52:30,192.168.17.24,192.168.10.60,138,138
29-Jan,13:52:30,192.168.17.24,192.168.9.51,138,138
29-Jan,13:52:30,192.168.17.24,192.168.10.60,138,138
29-Jan,13:55:29,192.168.17.24,192.168.9.51,138,138
29-Jan,13:55:29,192.168.17.24,192.168.10.60,138,138
29-Jan,13:55:29,192.168.17.24,192.168.9.51,138,138
29-Jan,13:55:29,192.168.17.24,192.168.10.60,138,138
29-Jan,13:58:30,192.168.17.24,192.168.9.51,138,138
29-Jan,13:58:30,192.168.17.24,192.168.10.60,138,138
29-Jan,13:58:30,192.168.17.24,192.168.9.51,138,138
29-Jan,13:58:30,192.168.17.24,192.168.10.60,138,138
29-Jan,14:01:39,192.168.17.24,192.168.9.51,138,138
29-Jan,14:01:39,192.168.17.24,192.168.10.60,138,138
29-Jan,14:01:39,192.168.17.24,192.168.9.51,138,138
29-Jan,14:01:39,192.168.17.24,192.168.10.60,138,138
29-Jan,14:04:44,192.168.17.24,192.168.9.51,138,138
29-Jan,14:04:44,192.168.17.24,192.168.10.60,138,138
29-Jan,14:04:44,192.168.17.24,192.168.9.51,138,138
29-Jan,14:04:44,192.168.17.24,192.168.10.60,138,138
29-Jan,14:07:43,192.168.17.24,192.168.9.51,138,138
29-Jan,14:07:43,192.168.17.24,192.168.10.60,138,138
29-Jan,14:07:43,192.168.17.24,192.168.9.51,138,138
29-Jan,14:07:43,192.168.17.24,192.168.10.60,138,138
29-Jan,14:10:38,192.168.17.24,192.168.9.51,138,138
29-Jan,14:10:38,192.168.17.24,192.168.10.60,138,138
29-Jan,14:10:38,192.168.17.24,192.168.9.51,138,138
29-Jan,14:10:38,192.168.17.24,192.168.10.60,138,138
29-Jan,14:13:39,192.168.17.24,192.168.9.51,138,138
29-Jan,14:13:39,192.168.17.24,192.168.10.60,138,138
29-Jan,14:13:39,192.168.17.24,192.168.9.51,138,138
29-Jan,14:13:39,192.168.17.24,192.168.10.60,138,138
29-Jan,14:16:48,192.168.17.24,192.168.9.51,138,138
29-Jan,14:16:48,192.168.17.24,192.168.10.60,138,138
29-Jan,14:16:48,192.168.17.24,192.168.9.51,138,138
29-Jan,14:16:48,192.168.17.24,192.168.10.60,138,138
29-Jan,14:19:52,192.168.17.24,192.168.9.51,138,138
29-Jan,14:19:52,192.168.17.24,192.168.10.60,138,138
29-Jan,14:19:52,192.168.17.24,192.168.9.51,138,138
29-Jan,14:19:52,192.168.17.24,192.168.10.60,138,138
29-Jan,14:22:52,192.168.17.24,192.168.9.51,138,138
29-Jan,14:22:52,192.168.17.24,192.168.10.60,138,138
29-Jan,14:22:52,192.168.17.24,192.168.9.51,138,138
29-Jan,14:22:52,192.168.17.24,192.168.10.60,138,138
29-Jan,14:25:47,192.168.17.24,192.168.9.51,138,138
29-Jan,14:25:47,192.168.17.24,192.168.10.60,138,138
29-Jan,14:25:47,192.168.17.24,192.168.9.51,138,138
29-Jan,14:25:47,192.168.17.24,192.168.10.60,138,138
29-Jan,14:28:47,192.168.17.24,192.168.9.51,138,138
29-Jan,14:28:47,192.168.17.24,192.168.10.60,138,138
29-Jan,14:28:47,192.168.17.24,192.168.9.51,138,138
29-Jan,14:28:47,192.168.17.24,192.168.10.60,138,138
29-Jan,14:32:06,192.168.17.24,192.168.9.51,138,138
29-Jan,14:32:06,192.168.17.24,192.168.10.60,138,138
29-Jan,14:32:06,192.168.17.24,192.168.9.51,138,138
29-Jan,14:32:06,192.168.17.24,192.168.10.60,138,138
29-Jan,14:35:06,192.168.17.24,192.168.9.51,138,138
29-Jan,14:35:06,192.168.17.24,192.168.10.60,138,138
29-Jan,14:35:06,192.168.17.24,192.168.9.51,138,138
29-Jan,14:35:06,192.168.17.24,192.168.10.60,138,138
29-Jan,14:38:01,192.168.17.24,192.168.9.51,138,138
29-Jan,14:38:01,192.168.17.24,192.168.10.60,138,138
29-Jan,14:38:01,192.168.17.24,192.168.9.51,138,138
29-Jan,14:38:01,192.168.17.24,192.168.10.60,138,138
29-Jan,14:41:02,192.168.17.24,192.168.9.51,138,138
29-Jan,14:41:02,192.168.17.24,192.168.10.60,138,138
29-Jan,14:41:02,192.168.17.24,192.168.9.51,138,138
29-Jan,14:41:02,192.168.17.24,192.168.10.60,138,138
29-Jan,14:44:20,192.168.17.24,192.168.9.51,138,138
29-Jan,14:44:20,192.168.17.24,192.168.10.60,138,138
29-Jan,14:44:20,192.168.17.24,192.168.9.51,138,138
29-Jan,14:44:20,192.168.17.24,192.168.10.60,138,138
29-Jan,14:47:20,192.168.17.24,192.168.9.51,138,138
29-Jan,14:47:20,192.168.17.24,192.168.10.60,138,138
29-Jan,14:47:20,192.168.17.24,192.168.9.51,138,138
29-Jan,14:47:20,192.168.17.24,192.168.10.60,138,138
29-Jan,14:50:15,192.168.17.24,192.168.9.51,138,138
29-Jan,14:50:15,192.168.17.24,192.168.10.60,138,138
29-Jan,14:50:15,192.168.17.24,192.168.9.51,138,138
29-Jan,14:50:15,192.168.17.24,192.168.10.60,138,138
29-Jan,14:53:16,192.168.17.24,192.168.9.51,138,138
29-Jan,14:53:16,192.168.17.24,192.168.10.60,138,138
29-Jan,14:53:16,192.168.17.24,192.168.9.51,138,138
29-Jan,14:53:16,192.168.17.24,192.168.10.60,138,138
29-Jan,14:56:34,192.168.17.24,192.168.9.51,138,138
29-Jan,14:56:34,192.168.17.24,192.168.10.60,138,138
29-Jan,14:56:34,192.168.17.24,192.168.9.51,138,138
29-Jan,14:56:34,192.168.17.24,192.168.10.60,138,138
29-Jan,14:59:34,192.168.17.24,192.168.9.51,138,138
29-Jan,14:59:34,192.168.17.24,192.168.10.60,138,138
29-Jan,14:59:34,192.168.17.24,192.168.9.51,138,138
29-Jan,14:59:34,192.168.17.24,192.168.10.60,138,138
29-Jan,15:02:29,192.168.17.24,192.168.9.51,138,138
29-Jan,15:02:29,192.168.17.24,192.168.10.60,138,138
29-Jan,15:02:29,192.168.17.24,192.168.9.51,138,138
29-Jan,15:02:29,192.168.17.24,192.168.10.60,138,138
29-Jan,15:05:30,192.168.17.24,192.168.9.51,138,138
29-Jan,15:05:30,192.168.17.24,192.168.10.60,138,138
29-Jan,15:05:30,192.168.17.24,192.168.9.51,138,138
29-Jan,15:05:30,192.168.17.24,192.168.10.60,138,138
29-Jan,15:08:48,192.168.17.24,192.168.9.51,138,138
29-Jan,15:08:48,192.168.17.24,192.168.10.60,138,138
29-Jan,15:08:48,192.168.17.24,192.168.9.51,138,138
29-Jan,15:08:48,192.168.17.24,192.168.10.60,138,138
29-Jan,15:11:45,192.168.17.24,192.168.9.51,138,138
29-Jan,15:11:45,192.168.17.24,192.168.10.60,138,138
29-Jan,15:11:45,192.168.17.24,192.168.9.51,138,138
29-Jan,15:11:45,192.168.17.24,192.168.10.60,138,138
29-Jan,15:14:43,192.168.17.24,192.168.9.51,138,138
29-Jan,15:14:43,192.168.17.24,192.168.10.60,138,138
29-Jan,15:14:43,192.168.17.24,192.168.9.51,138,138
29-Jan,15:14:43,192.168.17.24,192.168.10.60,138,138
29-Jan,15:17:44,192.168.17.24,192.168.9.51,138,138
29-Jan,15:17:44,192.168.17.24,192.168.10.60,138,138
29-Jan,15:17:44,192.168.17.24,192.168.9.51,138,138
29-Jan,15:17:44,192.168.17.24,192.168.10.60,138,138
29-Jan,15:21:02,192.168.17.24,192.168.9.51,138,138
29-Jan,15:21:02,192.168.17.24,192.168.10.60,138,138
29-Jan,15:21:02,192.168.17.24,192.168.9.51,138,138
29-Jan,15:21:02,192.168.17.24,192.168.10.60,138,138
29-Jan,15:24:02,192.168.17.24,192.168.9.51,138,138
29-Jan,15:24:02,192.168.17.24,192.168.10.60,138,138
29-Jan,15:24:02,192.168.17.24,192.168.9.51,138,138
29-Jan,15:24:02,192.168.17.24,192.168.10.60,138,138
29-Jan,15:26:55,192.168.17.24,192.168.9.51,138,138
29-Jan,15:26:55,192.168.17.24,192.168.10.60,138,138
29-Jan,15:26:55,192.168.17.24,192.168.9.51,138,138
29-Jan,15:26:55,192.168.17.24,192.168.10.60,138,138
29-Jan,15:29:56,192.168.17.24,192.168.9.51,138,138
29-Jan,15:29:56,192.168.17.24,192.168.10.60,138,138
29-Jan,15:29:56,192.168.17.24,192.168.9.51,138,138
29-Jan,15:29:56,192.168.17.24,192.168.10.60,138,138
29-Jan,15:32:56,192.168.17.24,192.168.9.51,138,138
29-Jan,15:32:56,192.168.17.24,192.168.10.60,138,138
29-Jan,15:32:56,192.168.17.24,192.168.9.51,138,138
29-Jan,15:32:56,192.168.17.24,192.168.10.60,138,138
29-Jan,15:36:10,192.168.17.24,192.168.9.51,138,138
29-Jan,15:36:10,192.168.17.24,192.168.10.60,138,138
29-Jan,15:36:10,192.168.17.24,192.168.9.51,138,138
29-Jan,15:36:10,192.168.17.24,192.168.10.60,138,138
29-Jan,15:39:10,192.168.17.24,192.168.9.51,138,138
29-Jan,15:39:10,192.168.17.24,192.168.10.60,138,138
29-Jan,15:39:10,192.168.17.24,192.168.9.51,138,138
29-Jan,15:39:10,192.168.17.24,192.168.10.60,138,138
29-Jan,15:42:05,192.168.17.24,192.168.9.51,138,138
29-Jan,15:42:05,192.168.17.24,192.168.10.60,138,138
29-Jan,15:42:05,192.168.17.24,192.168.9.51,138,138
29-Jan,15:42:05,192.168.17.24,192.168.10.60,138,138
29-Jan,15:45:05,192.168.17.24,192.168.9.51,138,138
29-Jan,15:45:05,192.168.17.24,192.168.10.60,138,138
29-Jan,15:45:05,192.168.17.24,192.168.9.51,138,138
29-Jan,15:45:05,192.168.17.24,192.168.10.60,138,138
